Park,Point transect,Point transect identification,Ecoregion,Universal Transverse Mercator Zone,Easting coordinate,Northing coordinate,Elevation,Date and Time,Temperature,Sky condition,Wind speed (km/h),Duration of survey (min),Species
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2010-07-08 6:15,10,Scattered,2.5,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2017-07-05 6:30,6.7,Scattered,3.2,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2011-07-06 6:14,6.9,scattered,1.2,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2012-07-06 6:20,5.4,clear,2.4,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2015-07-04 6:15,8.2,clear,1,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2013-07-04 6:55,9.2,Broken,0,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2016-07-04 6:45,4.5,broken,10.3,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2014-07-05 6:30,9.3,overcast,1.1,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2010-07-08 6:15,10,Scattered,2.5,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2017-07-05 6:30,6.7,Scattered,3.2,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2011-07-06 6:14,6.9,scattered,1.2,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2012-07-06 6:20,5.4,clear,2.4,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2015-07-04 6:15,8.2,clear,1,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2013-07-04 6:55,9.2,Broken,0,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2016-07-04 6:45,4.5,broken,10.3,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2014-07-05 6:30,9.3,overcast,1.1,10,
JNP,Fiddle Pass,4,Alpine,11N,464007,5876279,2001,2010-07-08 6:15,10,Scattered,2.5,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2016-07-04 7:10,4.5,broken,5,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2013-07-04 7:15,7.5,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2011-07-06 6:41,5.2,scattered,5.4,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2017-07-05 6:55,6.7,Scattered,4.3,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2015-07-04 6:40,9.3,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2014-07-05 6:50,10.6,overcast,1.1,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2012-07-06 6:46,3.5,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2010-07-08 6:40,8.3,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2016-07-04 7:10,4.5,broken,5,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2013-07-04 7:15,7.5,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2011-07-06 6:41,5.2,scattered,5.4,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2017-07-05 6:55,6.7,Scattered,4.3,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2015-07-04 6:40,9.3,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2014-07-05 6:50,10.6,overcast,1.1,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2012-07-06 6:46,3.5,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2010-07-08 6:40,8.3,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2016-07-04 7:10,4.5,broken,5,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2013-07-04 7:15,7.5,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2011-07-06 6:41,5.2,scattered,5.4,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2017-07-05 6:55,6.7,Scattered,4.3,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2015-07-04 6:40,9.3,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2014-07-05 6:50,10.6,overcast,1.1,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2012-07-06 6:46,3.5,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2010-07-08 6:40,8.3,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2016-07-04 7:10,4.5,broken,5,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2013-07-04 7:15,7.5,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2011-07-06 6:41,5.2,scattered,5.4,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2017-07-05 6:55,6.7,Scattered,4.3,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2015-07-04 6:40,9.3,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2014-07-05 6:50,10.6,overcast,1.1,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2012-07-06 6:46,3.5,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2010-07-08 6:40,8.3,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2016-07-04 7:10,4.5,broken,5,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2013-07-04 7:15,7.5,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2011-07-06 6:41,5.2,scattered,5.4,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2017-07-05 6:55,6.7,Scattered,4.3,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2015-07-04 6:40,9.3,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2014-07-05 6:50,10.6,overcast,1.1,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2012-07-06 6:46,3.5,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2010-07-08 6:40,8.3,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2016-07-04 7:10,4.5,broken,5,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2013-07-04 7:15,7.5,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2011-07-06 6:41,5.2,scattered,5.4,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2017-07-05 6:55,6.7,Scattered,4.3,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2015-07-04 6:40,9.3,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2014-07-05 6:50,10.6,overcast,1.1,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2012-07-06 6:46,3.5,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2010-07-08 6:40,8.3,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2016-07-04 7:10,4.5,broken,5,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2013-07-04 7:15,7.5,Scattered,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2011-07-06 6:41,5.2,scattered,5.4,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2017-07-05 6:55,6.7,Scattered,4.3,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2015-07-04 6:40,9.3,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2014-07-05 6:50,10.6,overcast,1.1,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2012-07-06 6:46,3.5,clear,0,10,
JNP,Fiddle Pass,5,Alpine,11N,464275,5876360,1990,2010-07-08 6:40,8.3,Scattered,0,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2010-07-08 7:05,6,Scattered,0,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2014-07-05 7:15,9.7,overcast,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2011-07-06 7:06,6.6,scattered,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2013-07-04 7:40,9.2,Scattered,0.9,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2017-07-05 7:20,7.6,Clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2015-07-04 7:05,7.2,clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2016-07-04 7:40,4.8,broken,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2012-07-06 7:10,3.7,clear,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2010-07-08 7:05,6,Scattered,0,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2014-07-05 7:15,9.7,overcast,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2011-07-06 7:06,6.6,scattered,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2013-07-04 7:40,9.2,Scattered,0.9,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2017-07-05 7:20,7.6,Clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2015-07-04 7:05,7.2,clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2016-07-04 7:40,4.8,broken,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2012-07-06 7:10,3.7,clear,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2010-07-08 7:05,6,Scattered,0,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2014-07-05 7:15,9.7,overcast,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2011-07-06 7:06,6.6,scattered,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2013-07-04 7:40,9.2,Scattered,0.9,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2017-07-05 7:20,7.6,Clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2015-07-04 7:05,7.2,clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2016-07-04 7:40,4.8,broken,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2012-07-06 7:10,3.7,clear,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2010-07-08 7:05,6,Scattered,0,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2014-07-05 7:15,9.7,overcast,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2011-07-06 7:06,6.6,scattered,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2013-07-04 7:40,9.2,Scattered,0.9,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2017-07-05 7:20,7.6,Clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2015-07-04 7:05,7.2,clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2016-07-04 7:40,4.8,broken,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2012-07-06 7:10,3.7,clear,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2010-07-08 7:05,6,Scattered,0,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2014-07-05 7:15,9.7,overcast,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2011-07-06 7:06,6.6,scattered,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2013-07-04 7:40,9.2,Scattered,0.9,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2017-07-05 7:20,7.6,Clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2015-07-04 7:05,7.2,clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2016-07-04 7:40,4.8,broken,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2012-07-06 7:10,3.7,clear,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2010-07-08 7:05,6,Scattered,0,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2014-07-05 7:15,9.7,overcast,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2011-07-06 7:06,6.6,scattered,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2013-07-04 7:40,9.2,Scattered,0.9,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2017-07-05 7:20,7.6,Clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2015-07-04 7:05,7.2,clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2016-07-04 7:40,4.8,broken,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2012-07-06 7:10,3.7,clear,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2010-07-08 7:05,6,Scattered,0,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2014-07-05 7:15,9.7,overcast,1.7,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2011-07-06 7:06,6.6,scattered,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2013-07-04 7:40,9.2,Scattered,0.9,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2017-07-05 7:20,7.6,Clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2015-07-04 7:05,7.2,clear,1.2,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2016-07-04 7:40,4.8,broken,1.6,10,
JNP,Fiddle Pass,6,Alpine,11N,464556,5876323,1988,2012-07-06 7:10,3.7,clear,1.7,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2011-07-06 7:35,8.2,clear,1.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2014-07-05 7:40,8.6,overcast,4.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2016-07-04 8:10,4.6,broken,2.3,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2012-07-06 7:33,2.5,clear,2.4,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2015-07-04 7:30,7.9,clear,6.9,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2013-07-04 8:10,12,Scattered,2.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2010-07-08 7:45,10,Scattered,3.6,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2017-07-05 7:45,10.7,Scattered,4.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2011-07-06 7:35,8.2,clear,1.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2014-07-05 7:40,8.6,overcast,4.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2016-07-04 8:10,4.6,broken,2.3,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2012-07-06 7:33,2.5,clear,2.4,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2015-07-04 7:30,7.9,clear,6.9,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2013-07-04 8:10,12,Scattered,2.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2010-07-08 7:45,10,Scattered,3.6,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2017-07-05 7:45,10.7,Scattered,4.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2011-07-06 7:35,8.2,clear,1.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2014-07-05 7:40,8.6,overcast,4.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2016-07-04 8:10,4.6,broken,2.3,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2012-07-06 7:33,2.5,clear,2.4,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2015-07-04 7:30,7.9,clear,6.9,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2013-07-04 8:10,12,Scattered,2.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2010-07-08 7:45,10,Scattered,3.6,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2017-07-05 7:45,10.7,Scattered,4.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2011-07-06 7:35,8.2,clear,1.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2014-07-05 7:40,8.6,overcast,4.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2016-07-04 8:10,4.6,broken,2.3,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2012-07-06 7:33,2.5,clear,2.4,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2015-07-04 7:30,7.9,clear,6.9,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2013-07-04 8:10,12,Scattered,2.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2010-07-08 7:45,10,Scattered,3.6,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2017-07-05 7:45,10.7,Scattered,4.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2011-07-06 7:35,8.2,clear,1.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2014-07-05 7:40,8.6,overcast,4.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2016-07-04 8:10,4.6,broken,2.3,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2012-07-06 7:33,2.5,clear,2.4,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2015-07-04 7:30,7.9,clear,6.9,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2013-07-04 8:10,12,Scattered,2.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2010-07-08 7:45,10,Scattered,3.6,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2017-07-05 7:45,10.7,Scattered,4.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2011-07-06 7:35,8.2,clear,1.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2014-07-05 7:40,8.6,overcast,4.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2016-07-04 8:10,4.6,broken,2.3,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2012-07-06 7:33,2.5,clear,2.4,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2015-07-04 7:30,7.9,clear,6.9,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2013-07-04 8:10,12,Scattered,2.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2010-07-08 7:45,10,Scattered,3.6,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2017-07-05 7:45,10.7,Scattered,4.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2011-07-06 7:35,8.2,clear,1.2,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2014-07-05 7:40,8.6,overcast,4.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2016-07-04 8:10,4.6,broken,2.3,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2012-07-06 7:33,2.5,clear,2.4,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2015-07-04 7:30,7.9,clear,6.9,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2013-07-04 8:10,12,Scattered,2.5,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2010-07-08 7:45,10,Scattered,3.6,10,
JNP,Fiddle Pass,7,Alpine,11N,464875,5876177,2001,2017-07-05 7:45,10.7,Scattered,4.2,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2013-07-04 8:45,13.2,Broken,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2012-07-06 7:56,10.6,clear,2.4,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2015-07-04 8:00,8.9,clear,3.7,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2010-07-08 9:50,17.9,Scattered,3.6,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2011-07-06 8:06,15.5,clear,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2017-07-05 8:10,10,Scattered,4.3,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2014-07-05 8:05,9.5,overcast,5.3,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2016-07-04 8:40,5.6,broken,1.2,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2013-07-04 8:45,13.2,Broken,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2012-07-06 7:56,10.6,clear,2.4,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2015-07-04 8:00,8.9,clear,3.7,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2010-07-08 9:50,17.9,Scattered,3.6,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2011-07-06 8:06,15.5,clear,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2017-07-05 8:10,10,Scattered,4.3,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2014-07-05 8:05,9.5,overcast,5.3,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2016-07-04 8:40,5.6,broken,1.2,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2013-07-04 8:45,13.2,Broken,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2012-07-06 7:56,10.6,clear,2.4,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2015-07-04 8:00,8.9,clear,3.7,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2010-07-08 9:50,17.9,Scattered,3.6,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2011-07-06 8:06,15.5,clear,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2017-07-05 8:10,10,Scattered,4.3,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2014-07-05 8:05,9.5,overcast,5.3,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2016-07-04 8:40,5.6,broken,1.2,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2013-07-04 8:45,13.2,Broken,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2012-07-06 7:56,10.6,clear,2.4,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2015-07-04 8:00,8.9,clear,3.7,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2010-07-08 9:50,17.9,Scattered,3.6,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2011-07-06 8:06,15.5,clear,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2017-07-05 8:10,10,Scattered,4.3,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2014-07-05 8:05,9.5,overcast,5.3,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2016-07-04 8:40,5.6,broken,1.2,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2013-07-04 8:45,13.2,Broken,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2012-07-06 7:56,10.6,clear,2.4,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2015-07-04 8:00,8.9,clear,3.7,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2010-07-08 9:50,17.9,Scattered,3.6,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2011-07-06 8:06,15.5,clear,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2017-07-05 8:10,10,Scattered,4.3,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2014-07-05 8:05,9.5,overcast,5.3,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2016-07-04 8:40,5.6,broken,1.2,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2013-07-04 8:45,13.2,Broken,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2012-07-06 7:56,10.6,clear,2.4,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2015-07-04 8:00,8.9,clear,3.7,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2010-07-08 9:50,17.9,Scattered,3.6,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2011-07-06 8:06,15.5,clear,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2017-07-05 8:10,10,Scattered,4.3,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2014-07-05 8:05,9.5,overcast,5.3,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2016-07-04 8:40,5.6,broken,1.2,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2013-07-04 8:45,13.2,Broken,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2012-07-06 7:56,10.6,clear,2.4,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2015-07-04 8:00,8.9,clear,3.7,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2010-07-08 9:50,17.9,Scattered,3.6,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2011-07-06 8:06,15.5,clear,0,10,
JNP,Fiddle Pass,8,Alpine,11N,465144,5876023,2009,2017-07-05 8:10,10,Scattered,4.3,10,
