Park,Location,PointID,Year,Month,Day,Species,Time.1st.Detected,#detected_0-3m20s,#detected_3m21s-6m40s,#detected_6m41s-10m,Behaviour,UTM_11U_x,UTM_11u_y
BNP,Bow Summit,2,2011,6,26,HETH,5.32,0,1,1,Calling,534141,5729107
BNP,Bow Summit,2,2011,6,26,WCSP,9.09,0,0,1,Singing,534141,5729107
BNP,Bow Summit,2,2013,6,28,FOSP,0.01,2,2,2,Singing,534141,5729107
BNP,Bow Summit,2,2013,6,28,DEJU,0.01,1,1,0,Singing,534141,5729107
BNP,Bow Summit,2,2013,6,28,AMRO,0.03,1,1,0,Singing,534141,5729107
BNP,Bow Summit,2,2013,6,28,YRWA,0.04,1,1,0,Singing,534141,5729107
BNP,Bow Summit,2,2013,6,28,HETH,7.0000000000000007E-2,2,1,0,Singing,534141,5729107
BNP,Bow Summit,2,2013,6,28,FOSP,0.09,2,3,3,Singing,534141,5729107
BNP,Bow Summit,2,2013,6,28,HETH,0.16,2,2,2,Singing,534141,5729107
BNP,Bow Summit,2,2013,6,28,CHSP,0.23,1,0,0,Singing,534141,5729107
BNP,Bow Summit,2,2013,6,28,RCKI,1.02,1,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2013,6,28,RCKI,1.51,1,0,0,Singing,534141,5729107
BNP,Bow Summit,2,2013,6,28,CLNU,3.33,0,1,1,Calling,534141,5729107
BNP,Bow Summit,2,2013,6,28,GRAJ,4.5,0,1,0,Calling,534141,5729107
BNP,Bow Summit,2,2013,6,28,CORA,5.04,0,1,0,Calling,534141,5729107
BNP,Bow Summit,2,2013,6,28,AMRO,5.39,0,1,0,Calling,534141,5729107
BNP,Bow Summit,2,2013,6,28,CHSP,6.08,0,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2013,6,28,PIGR,7.39,0,0,1,Singing,534141,5729107
BNP,Bow Summit,2,2014,7,7,DEJU,0.02,1,1,0,Singing,534141,5729107
BNP,Bow Summit,2,2014,7,7,FOSP,7.0000000000000007E-2,3,3,3,Singing,534141,5729107
BNP,Bow Summit,2,2014,7,7,PISI,1.55,2,0,0,Calling,534141,5729107
BNP,Bow Summit,2,2014,7,7,GCRF,2.12,1,1,1,Calling,534141,5729107
BNP,Bow Summit,2,2014,7,7,CHSP,3.22,0,1,0,Singing,534141,5729107
BNP,Bow Summit,2,2014,7,7,RESQ,6.33,0,1,1,Calling,534141,5729107
BNP,Bow Summit,2,2014,7,7,HETH,6.59,0,0,1,Singing,534141,5729107
BNP,Bow Summit,2,2015,6,17,FOSP,0,2,1,2,Singing,534141,5729107
BNP,Bow Summit,2,2015,6,17,CHSP,0,1,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2015,6,17,DEJU,0.03,1,0,1,Singing,534141,5729107
BNP,Bow Summit,2,2015,6,17,YRWA,7.0000000000000007E-2,2,2,2,Singing,534141,5729107
BNP,Bow Summit,2,2015,6,17,RCKI,1.29,1,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2015,6,17,HETH,3.39,0,1,0,Singing,534141,5729107
BNP,Bow Summit,2,2016,6,28,RCKI,0,1,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2016,6,28,HETH,0,1,1,2,Singing,534141,5729107
BNP,Bow Summit,2,2016,6,28,WCSP,0.08,1,1,0,Singing,534141,5729107
BNP,Bow Summit,2,2016,6,28,CHSP,0.13,1,1,0,Singing,534141,5729107
BNP,Bow Summit,2,2016,6,28,FOSP,0.17,2,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2016,6,28,PISI,9,0,0,1,Calling,534141,5729107
BNP,Bow Summit,2,2017,7,7,CHSP,0,1,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2017,7,7,RCKI,0.18,1,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2017,7,7,FOSP,0.22,1,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2017,7,7,PISI,0.26,2,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2017,7,7,HETH,1.33,1,1,0,Singing,534141,5729107
BNP,Bow Summit,2,2017,7,7,YRWA,3.01,1,1,0,Singing,534141,5729107
BNP,Bow Summit,2,2017,7,7,GCKI,5.59,0,1,0,Singing,534141,5729107
BNP,Bow Summit,2,2017,7,7,GRAJ,6.48,0,0,1,C,534141,5729107
BNP,Bow Summit,2,2017,7,7,CORA,7.36,0,0,1,C,534141,5729107
BNP,Bow Summit,2,2018,6,29,PISI,0.01,1,1,1,Calling,534141,5729107
BNP,Bow Summit,2,2018,6,29,YRWA,0.03,1,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2018,6,29,FOSP,0.18,1,2,2,Singing,534141,5729107
BNP,Bow Summit,2,2018,6,29,HETH,0.21,1,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2018,6,29,DEJU,1.42,1,0,0,Singing,534141,5729107
BNP,Bow Summit,2,2018,6,29,RECR,1.48,1,1,0,Calling,534141,5729107
BNP,Bow Summit,2,2018,6,29,CLNU,2.16,1,0,0,Calling,534141,5729107
BNP,Bow Summit,2,2018,6,29,CHSP,2.4500000000000002,1,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2018,6,29,WCSP,9.52,0,0,1,Singing,534141,5729107
BNP,Bow Summit,2,2019,6,28,FOSP,0.11,2,2,2,Singing,534141,5729107
BNP,Bow Summit,2,2019,6,28,HETH,1.21,1,1,1,Singing,534141,5729107
BNP,Bow Summit,2,2019,6,28,PISI,2.0099999999999998,1,1,1,Calling,534141,5729107
BNP,Bow Summit,2,2019,6,28,YRWA,9.18,0,0,1,Singing,534141,5729107
BNP,Bow Summit,3,2007,7,11,HETH,0.03,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2007,7,11,WWCR,0.04,1,0,0,Calling,534352,5728881
BNP,Bow Summit,3,2007,7,11,VATH,0.1,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2007,7,11,YRWA,0.38,1,0,0,Singing,534352,5728881
BNP,Bow Summit,3,2007,7,11,OSFL,0.43,1,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2007,7,11,RCKI,1.19,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2007,7,11,CHSP,1.26,1,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2007,7,11,FOSP,1.3,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2007,7,11,RBNU,3.28,0,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2007,7,11,PISI,4.59,0,1,1,Calling,534352,5728881
BNP,Bow Summit,3,2007,7,11,GRAJ,8.24,0,0,1,Calling,534352,5728881
BNP,Bow Summit,3,2007,7,11,PIGR,9.3000000000000007,0,0,1,Singing,534352,5728881
BNP,Bow Summit,3,2008,7,13,PISI,0.01,2,3,2,Calling,534352,5728881
BNP,Bow Summit,3,2008,7,13,FOSP,0.01,1,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2008,7,13,CHSP,0.25,1,3,2,Singing,534352,5728881
BNP,Bow Summit,3,2008,7,13,RCKI,0.4,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2008,7,13,YRWA,1.3,1,0,1,Singing,534352,5728881
BNP,Bow Summit,3,2008,7,13,HETH,4.21,0,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2009,6,30,FOSP,0.01,1,2,0,Singing,534352,5728881
BNP,Bow Summit,3,2009,6,30,HETH,0.02,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2009,6,30,YRWA,0.1,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2009,6,30,CHSP,0.12,2,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2009,6,30,RBNU,0.24,1,0,0,Calling,534352,5728881
BNP,Bow Summit,3,2009,6,30,GCRF,0.49,1,1,3,Calling,534352,5728881
BNP,Bow Summit,3,2009,6,30,RCKI,0.55000000000000004,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2009,6,30,WCSP,3.2,0,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2009,6,30,VATH,3.58,0,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2009,6,30,PISI,4.51,0,1,0,Calling,534352,5728881
BNP,Bow Summit,3,2009,6,30,CLNU,4.53,0,1,1,Calling,534352,5728881
BNP,Bow Summit,3,2010,7,20,HETH,0.02,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2010,7,20,FOSP,0.31,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2010,7,20,WCSP,1.44,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2011,6,26,FOSP,0.01,1,0,0,Singing,534352,5728881
BNP,Bow Summit,3,2011,6,26,VATH,0.03,2,1,2,Singing,534352,5728881
BNP,Bow Summit,3,2011,6,26,YRWA,7.0000000000000007E-2,1,0,0,Singing,534352,5728881
BNP,Bow Summit,3,2011,6,26,HETH,0.41,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2011,6,26,CORA,0.41,1,0,0,Calling,534352,5728881
BNP,Bow Summit,3,2011,6,26,CHSP,1.1200000000000001,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2011,6,26,RCKI,1.1399999999999999,1,0,1,Singing,534352,5728881
BNP,Bow Summit,3,2011,6,26,DEJU,1.28,1,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2011,6,26,PIGR,4.0999999999999996,0,1,0,Calling,534352,5728881
BNP,Bow Summit,3,2013,6,28,HETH,0.01,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2013,6,28,FOSP,0.02,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2013,6,28,FOSP,0.03,3,3,3,Singing,534352,5728881
BNP,Bow Summit,3,2013,6,28,VATH,0.05,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2013,6,28,PISI,0.09,1,0,1,Calling,534352,5728881
BNP,Bow Summit,3,2013,6,28,HETH,0.1,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2013,6,28,CORA,0.12,1,1,1,Calling,534352,5728881
BNP,Bow Summit,3,2013,6,28,CORA,0.22,1,1,1,Calling,534352,5728881
BNP,Bow Summit,3,2013,6,28,YRWA,0.5,1,0,0,Singing,534352,5728881
BNP,Bow Summit,3,2013,6,28,RCKI,1.01,1,0,1,Singing,534352,5728881
BNP,Bow Summit,3,2013,6,28,DEJU,1.1000000000000001,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2013,6,28,YRWA,1.1399999999999999,1,0,0,Singing,534352,5728881
BNP,Bow Summit,3,2013,6,28,CLNU,1.43,1,0,1,Calling,534352,5728881
BNP,Bow Summit,3,2013,6,28,VATH,2.38,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2013,6,28,MALL,3.16,1,1,0,Calling,534352,5728881
BNP,Bow Summit,3,2013,6,28,GCRF,5.18,0,1,0,Calling,534352,5728881
BNP,Bow Summit,3,2013,6,28,AMRO,5.56,0,1,1,Calling,534352,5728881
BNP,Bow Summit,3,2013,6,28,RBNU,6.26,0,1,0,Calling,534352,5728881
BNP,Bow Summit,3,2013,6,28,CLNU,8.3000000000000007,0,0,1,Calling,534352,5728881
BNP,Bow Summit,3,2013,6,28,AMRO,9.52,0,0,1,Calling,534352,5728881
BNP,Bow Summit,3,2014,7,7,WCSP,0.02,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2014,7,7,FOSP,0.03,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2014,7,7,PISI,7.0000000000000007E-2,1,1,1,Calling,534352,5728881
BNP,Bow Summit,3,2014,7,7,CHSP,0.28999999999999998,1,0,0,Singing,534352,5728881
BNP,Bow Summit,3,2014,7,7,VATH,1.1100000000000001,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2014,7,7,DEJU,1.42,1,0,0,Singing,534352,5728881
BNP,Bow Summit,3,2014,7,7,AMPI,1.54,1,0,1,Singing,534352,5728881
BNP,Bow Summit,3,2014,7,7,YRWA,2.34,1,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2014,7,7,HETH,3.06,1,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2014,7,7,GCRF,3.08,1,0,1,Calling,534352,5728881
BNP,Bow Summit,3,2014,7,7,RCKI,5.58,0,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2015,6,17,YRWA,0.02,1,1,2,Singing,534352,5728881
BNP,Bow Summit,3,2015,6,17,RCKI,0.06,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2015,6,17,AMRO,0.12,1,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2015,6,17,FOSP,0.18,1,2,1,Singing,534352,5728881
BNP,Bow Summit,3,2015,6,17,PISI,0.46,1,1,1,Calling,534352,5728881
BNP,Bow Summit,3,2015,6,17,HETH,4.29,0,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2015,6,17,CLNU,9.25,0,0,1,Calling,534352,5728881
BNP,Bow Summit,3,2016,6,28,HETH,0.01,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2016,6,28,FOSP,0.03,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2016,6,28,CLNU,0.04,1,1,2,Calling,534352,5728881
BNP,Bow Summit,3,2016,6,28,YRWA,0.1,1,2,1,Singing,534352,5728881
BNP,Bow Summit,3,2016,6,28,RCKI,0.31,1,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2016,6,28,AMRO,1.32,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2016,6,28,CHSP,3.31,0,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2016,6,28,PISI,5.03,0,1,1,Calling,534352,5728881
BNP,Bow Summit,3,2016,6,28,MOCH,6.31,0,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2016,6,28,AMPI,7.19,0,0,1,Calling,534352,5728881
BNP,Bow Summit,3,2017,7,7,FOSP,0.02,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2017,7,7,HETH,0.15,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2017,7,7,RCKI,1.58,1,0,0,Singing,534352,5728881
BNP,Bow Summit,3,2017,7,7,PISI,2.33,1,1,1,C,534352,5728881
BNP,Bow Summit,3,2017,7,7,WCSP,4.28,0,2,1,Singing,534352,5728881
BNP,Bow Summit,3,2018,6,29,WCSP,0.03,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2018,6,29,YRWA,0.05,1,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2018,6,29,PISI,0.05,2,4,4,Singing,534352,5728881
BNP,Bow Summit,3,2018,6,29,FOSP,0.05,2,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2018,6,29,WIWA,0.49,1,1,0,Singing,534352,5728881
BNP,Bow Summit,3,2018,6,29,RBNU,1.21,1,0,0,Calling,534352,5728881
BNP,Bow Summit,3,2018,6,29,RCKI,1.28,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2018,6,29,HETH,5.56,0,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2018,6,29,TOSO,7.43,0,0,1,Calling,534352,5728881
BNP,Bow Summit,3,2019,6,28,HETH,0,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2019,6,28,PISI,0.02,2,1,1,Calling,534352,5728881
BNP,Bow Summit,3,2019,6,28,FOSP,0.08,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2019,6,28,VATH,0.23,2,2,2,Singing,534352,5728881
BNP,Bow Summit,3,2019,6,28,RCKI,0.36,1,1,1,Singing,534352,5728881
BNP,Bow Summit,3,2019,6,28,WWCR,7.04,0,0,1,Singing,534352,5728881
BNP,Bow Summit,3,2019,6,28,CHSP,7.46,0,0,1,Singing,534352,5728881
BNP,Bow Summit,4,2007,7,11,FOSP,0.1,1,1,0,Singing,534513,5728494
BNP,Bow Summit,4,2007,7,11,PISI,0.14000000000000001,1,1,1,Calling,534513,5728494
BNP,Bow Summit,4,2007,7,11,BLJA,0.38,1,0,1,Calling,534513,5728494
BNP,Bow Summit,4,2008,7,13,HETH,1.36,2,2,0,Singing,534513,5728494
BNP,Bow Summit,4,2008,7,13,PISI,2.57,1,2,0,Calling,534513,5728494
BNP,Bow Summit,4,2008,7,13,AMCR,5.14,0,1,0,Calling,534513,5728494
BNP,Bow Summit,4,2008,7,13,WWCR,7.45,0,0,1,Calling,534513,5728494
BNP,Bow Summit,4,2008,7,13,FOSP,8.2200000000000006,0,0,1,Singing,534513,5728494
BNP,Bow Summit,4,2009,6,30,WCSP,0.45,1,1,0,Singing,534513,5728494
BNP,Bow Summit,4,2009,6,30,PIKA,0.51,1,1,1,Calling,534513,5728494
BNP,Bow Summit,4,2009,6,30,CHSP,1.03,1,0,0,Singing,534513,5728494
BNP,Bow Summit,4,2009,6,30,AMPI,1.26,1,0,0,Calling,534513,5728494
BNP,Bow Summit,4,2009,6,30,BRSP,3.01,1,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2009,6,30,FOSP,4.12,0,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2010,7,20,HETH,0.03,1,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2010,7,20,GCRF,0.04,1,1,0,Calling,534513,5728494
BNP,Bow Summit,4,2010,7,20,PIKA,3.09,1,1,1,Calling,534513,5728494
BNP,Bow Summit,4,2010,7,20,PISI,3.45,0,1,0,Calling,534513,5728494
BNP,Bow Summit,4,2010,7,20,WCSP,5.07,0,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2011,6,26,BRSP,0.2,1,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2011,6,26,FOSP,1.57,1,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2011,6,26,PIKA,2.23,1,1,1,Calling,534513,5728494
BNP,Bow Summit,4,2011,6,26,GCRF,7.55,0,0,1,Calling,534513,5728494
BNP,Bow Summit,4,2013,6,28,DEJU,0.01,1,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2013,6,28,FOSP,0.11,1,2,1,Singing,534513,5728494
BNP,Bow Summit,4,2013,6,28,FOSP,1.23,1,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2013,6,28,PISI,1.44,1,0,0,Calling,534513,5728494
BNP,Bow Summit,4,2013,6,28,PIKA,3.46,0,1,1,Calling,534513,5728494
BNP,Bow Summit,4,2013,6,28,CHSP,6.09,0,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2013,6,28,DEJU,6.28,0,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2013,6,28,PIKA,6.5,0,0,1,Calling,534513,5728494
BNP,Bow Summit,4,2013,6,28,CLNU,7.15,0,0,1,Calling,534513,5728494
BNP,Bow Summit,4,2013,6,28,WCSP,8.5399999999999991,0,0,1,Singing,534513,5728494
BNP,Bow Summit,4,2014,7,7,PIKA,0.06,1,1,1,Calling,534513,5728494
BNP,Bow Summit,4,2014,7,7,FOSP,0.06,1,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2014,7,7,AMRO,0.1,1,0,0,Calling,534513,5728494
BNP,Bow Summit,4,2014,7,7,CHSP,1.25,1,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2014,7,7,GCRF,1.45,1,0,2,Calling,534513,5728494
BNP,Bow Summit,4,2014,7,7,PISI,2.08,1,0,0,Calling,534513,5728494
BNP,Bow Summit,4,2014,7,7,WCSP,3.4,0,1,0,Singing,534513,5728494
BNP,Bow Summit,4,2014,7,7,AMPI,7.54,0,0,1,Singing,534513,5728494
BNP,Bow Summit,4,2015,6,17,PISI,1.38,1,0,0,Calling,534513,5728494
BNP,Bow Summit,4,2015,6,17,DEJU,8.39,0,0,1,Singing,534513,5728494
BNP,Bow Summit,4,2015,6,17,PIKA,9.39,0,0,1,Calling,534513,5728494
BNP,Bow Summit,4,2016,6,28,PIKA,0,1,1,1,Calling,534513,5728494
BNP,Bow Summit,4,2016,6,28,AMPI,1.34,1,0,0,Calling,534513,5728494
BNP,Bow Summit,4,2016,6,28,CHSP,1.45,1,0,0,Singing,534513,5728494
BNP,Bow Summit,4,2016,6,28,PISI,2.25,1,1,0,Calling,534513,5728494
BNP,Bow Summit,4,2016,6,28,CLNU,2.2999999999999998,1,0,1,Calling,534513,5728494
BNP,Bow Summit,4,2016,6,28,FOSP,2.33,1,1,0,Singing,534513,5728494
BNP,Bow Summit,4,2016,6,28,HETH,8.44,0,0,1,Singing,534513,5728494
BNP,Bow Summit,4,2017,7,7,AMRO,0.05,1,1,0,Singing,534513,5728494
BNP,Bow Summit,4,2017,7,7,CHSP,2.2000000000000002,1,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2017,7,7,BRSP,3.37,0,1,0,Singing,534513,5728494
BNP,Bow Summit,4,2017,7,7,PIKA,4.54,0,1,0,C,534513,5728494
BNP,Bow Summit,4,2017,7,7,FOSP,6.31,0,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2017,7,7,PISI,9.2100000000000009,0,0,1,C,534513,5728494
BNP,Bow Summit,4,2018,6,29,PISI,0,2,0,1,Calling,534513,5728494
BNP,Bow Summit,4,2018,6,29,HETH,0.27,1,0,1,Singing,534513,5728494
BNP,Bow Summit,4,2018,6,29,PIKA,0.31,1,1,0,Calling,534513,5728494
BNP,Bow Summit,4,2018,6,29,YRWA,0.56000000000000005,1,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2018,6,29,TOSO,5.3209999999999997,0,1,1,Singing,534513,5728494
BNP,Bow Summit,4,2019,6,28,VATH,0.01,1,1,0,Singing,534513,5728494
BNP,Bow Summit,4,2019,6,28,FOSP,0.28000000000000003,1,1,0,Singing,534513,5728494
BNP,Bow Summit,4,2019,6,28,PISI,0.59,1,1,0,Calling,534513,5728494
BNP,Bow Summit,4,2019,6,28,PIKA,3.44,0,1,0,Calling,534513,5728494
BNP,Bow Summit,4,2019,6,28,GCRF,6,0,2,2,Calling,534513,5728494
BNP,Bow Summit,5,2007,7,11,PIGR,0.31,1,0,0,Singing,534740,5728154
BNP,Bow Summit,5,2007,7,11,PISI,0.54,1,1,1,Calling,534740,5728154
BNP,Bow Summit,5,2007,7,11,YRWA,2.5099999999999998,1,0,0,Singing,534740,5728154
BNP,Bow Summit,5,2007,7,11,CLNU,8.33,0,0,1,Calling,534740,5728154
BNP,Bow Summit,5,2008,7,13,GCRF,0.01,2,2,0,Calling,534740,5728154
BNP,Bow Summit,5,2008,7,13,PISI,1.54,2,0,1,Calling,534740,5728154
BNP,Bow Summit,5,2008,7,13,WCSP,7.33,0,0,1,Singing,534740,5728154
BNP,Bow Summit,5,2009,6,30,FOSP,0.54,1,1,1,Singing,534740,5728154
BNP,Bow Summit,5,2009,6,30,AMPI,1.23,1,0,0,Calling,534740,5728154
BNP,Bow Summit,5,2009,6,30,PIKA,4.4400000000000004,0,1,0,Calling,534740,5728154
BNP,Bow Summit,5,2009,6,30,BRSP,6.12,0,1,0,Singing,534740,5728154
BNP,Bow Summit,5,2010,7,20,PISI,0.2,1,0,0,Calling,534740,5728154
BNP,Bow Summit,5,2010,7,20,HETH,1.55,1,1,0,Singing,534740,5728154
BNP,Bow Summit,5,2010,7,20,AMPI,3.51,0,1,0,Calling,534740,5728154
BNP,Bow Summit,5,2011,6,26,AMPI,7.49,0,0,1,Singing,534740,5728154
BNP,Bow Summit,5,2013,6,28,CLNU,0.01,1,1,2,Calling,534740,5728154
BNP,Bow Summit,5,2013,6,28,CLNU,0.01,2,2,2,Calling,534740,5728154
BNP,Bow Summit,5,2013,6,28,DEJU,0.53,1,1,0,Singing,534740,5728154
BNP,Bow Summit,5,2013,6,28,PIKA,3.32,0,1,0,Calling,534740,5728154
BNP,Bow Summit,5,2013,6,28,GCRF,9.11,0,0,2,Calling,534740,5728154
BNP,Bow Summit,5,2014,7,7,PISI,8.31,0,0,1,Calling,534740,5728154
BNP,Bow Summit,5,2015,6,17,FOSP,0.09,1,1,1,Singing,534740,5728154
BNP,Bow Summit,5,2015,6,17,AMPI,4.21,0,1,0,Calling,534740,5728154
BNP,Bow Summit,5,2015,6,17,PISI,8.14,0,0,1,Calling,534740,5728154
BNP,Bow Summit,5,2016,6,28,HETH,1.03,1,0,0,Singing,534740,5728154
BNP,Bow Summit,5,2016,6,28,AMRO,2.02,1,0,1,Calling,534740,5728154
BNP,Bow Summit,5,2016,6,28,FOSP,4.16,0,1,0,Singing,534740,5728154
BNP,Bow Summit,5,2016,6,28,AMPI,6.2,0,1,1,Singing,534740,5728154
BNP,Bow Summit,5,2018,6,29,TOSO,1.54,1,0,0,Calling,534740,5728154
BNP,Bow Summit,5,2019,6,28,CLNU,0.2,1,0,0,Calling,534740,5728154
BNP,Bow Summit,6,2015,7,9,GCRF,0,1,2,1,Calling,533921,5728949
BNP,Bow Summit,6,2015,7,9,HETH,7.0000000000000007E-2,1,1,1,Singing,533921,5728949
BNP,Bow Summit,6,2015,7,9,FOSP,0.13,1,1,1,Singing,533921,5728949
BNP,Bow Summit,6,2015,7,9,PISI,1.05,1,0,0,Calling,533921,5728949
BNP,Bow Summit,6,2015,7,9,CHSP,2.57,1,1,1,Singing,533921,5728949
BNP,Bow Summit,6,2016,6,28,CHSP,0.02,1,2,1,Singing,533921,5728949
BNP,Bow Summit,6,2016,6,28,HETH,0.26,1,1,1,Singing,533921,5728949
BNP,Bow Summit,6,2016,6,28,CLNU,4.0199999999999996,0,1,0,Calling,533921,5728949
BNP,Bow Summit,6,2016,6,28,RBNU,4.55,0,1,1,Calling,533921,5728949
BNP,Bow Summit,6,2016,6,28,FOSP,9.59,0,0,1,Singing,533921,5728949
BNP,Bow Summit,6,2017,7,7,FOSP,0.05,1,1,1,Singing,533921,5728949
BNP,Bow Summit,6,2017,7,7,HETH,7.0000000000000007E-2,1,0,0,Singing,533921,5728949
BNP,Bow Summit,6,2017,7,7,RCKI,1.46,1,0,1,Singing,533921,5728949
BNP,Bow Summit,6,2017,7,7,YRWA,3.42,0,1,1,Singing,533921,5728949
BNP,Bow Summit,6,2017,7,7,WCSP,4.0199999999999996,0,1,0,Singing,533921,5728949
BNP,Bow Summit,6,2017,7,7,PIKA,6.5,0,0,1,C,533921,5728949
BNP,Bow Summit,6,2017,7,7,CHSP,8.08,0,0,1,Singing,533921,5728949
BNP,Bow Summit,6,2018,6,29,HETH,0.11,2,1,1,Singing,533921,5728949
BNP,Bow Summit,6,2018,6,29,PISI,0.54,2,1,1,Calling,533921,5728949
BNP,Bow Summit,6,2018,6,29,YRWA,9.32,0,0,1,Singing,533921,5728949
BNP,Bow Summit,6,2019,6,28,CLNU,0.2,1,1,0,Calling,533921,5728949
BNP,Bow Summit,6,2019,6,28,CHSP,0.32,1,1,1,Singing,533921,5728949
BNP,Bow Summit,6,2019,6,28,FOSP,1.55,2,2,1,Singing,533921,5728949
BNP,Bow Summit,6,2019,6,28,PISI,8.4600000000000009,0,0,1,Calling,533921,5728949
BNP,Bow Summit,7,2015,7,9,HETH,0.01,1,1,1,Singing,533887,5729322
BNP,Bow Summit,7,2015,7,9,FOSP,0.54,1,1,0,Singing,533887,5729322
BNP,Bow Summit,7,2015,7,9,YRWA,5.09,0,1,1,Singing,533887,5729322
BNP,Bow Summit,7,2016,6,28,HETH,0,2,2,2,Singing,533887,5729322
BNP,Bow Summit,7,2016,6,28,CLNU,0.1,1,1,0,Calling,533887,5729322
BNP,Bow Summit,7,2016,6,28,RCKI,0.38,1,1,1,Singing,533887,5729322
BNP,Bow Summit,7,2016,6,28,DEJU,0.39,1,1,1,Singing,533887,5729322
BNP,Bow Summit,7,2016,6,28,PISI,1.1100000000000001,1,1,0,Calling,533887,5729322
BNP,Bow Summit,7,2016,6,28,YRWA,3.14,1,0,0,Singing,533887,5729322
BNP,Bow Summit,7,2016,6,28,FOSP,3.24,0,1,1,Singing,533887,5729322
